# This file is semicolon delimited
StanFunction; Arguments; ReturnType; Page
uniform_rng;(real alpha, real beta);real;525
variance;(matrix x);real;458
variance;(real x[]);real;443
variance;(row_vector x);real;458
variance;(vector x);real;458
von_mises;~;real;523
von_mises_lpdf;(reals y \textbar \ reals mu, reals kappa);real;523
von_mises_rng;(reals mu, reals kappa);real;523
weibull;~;real;515
weibull_cdf;(reals y, reals alpha, reals sigma);real;515
weibull_lccdf;(reals y \textbar \ reals alpha, reals sigma);real;515
weibull_lcdf;(reals y \textbar \ reals alpha, reals sigma);real;515
weibull_lpdf;(reals y \textbar \ reals alpha, reals sigma);real;515
weibull_rng;(real alpha, real sigma);real;515
wiener;~;real;518
wiener_lpdf;(reals y \textbar \ reals alpha, reals tau, reals beta reals delta);real;518
wishart;~;real;537
wishart_lpdf;(matrix W \textbar \ real nu, matrix Sigma);real;537
wishart_rng;(real nu, matrix Sigma);matrix;537
